"player_api_id","player_name","overall_rating","gk_attributes_sum","match_count","league_count"
"2994",37243,"Derek Lyle",61,142,13,1
"2995",37249,"Adil Chihi",73,124,31,1
"2996",37254,"Mahamadou Samassa",72,356,34,2
"2997",37257,"Franz Burgmeier",65,112,28,1
"2998",37258,"Virgile Reset",66,132,7,1
"2999",37259,"Mahamadou Diarra",87,152,39,3
"3000",37262,"Milan Jovanovic",80,137,85,2
"3001",37266,"John Pantsil",77,154,74,1
"3002",37273,"Gonzalo Bergessio",77,134,138,2
"3003",37277,"Calum Davenport",76,128,14,1
"3004",37280,"Abdoulaye Meite",79,135,53,2
"3005",37290,"David Fernandez",68,130,37,1
"3006",37292,"Haavard Nordtveit",78,135,138,1
"3007",37294,"Keith Lasley",70,157,233,1
"3008",37307,"Marius Zaliukas",73,113,137,1
"3009",37313,"Mohamadou Idrissou",76,133,56,1
"3010",37317,"Marcel Schaefer",77,144,182,1
"3011",37319,"Daniel Baier",79,141,162,1
"3012",37321,"Nemanja Vucicevic",70,136,22,1
"3013",37322,"Mathias Schober",77,368,4,1
"3014",37326,"Tim Sebastian",70,106,18,1
"3015",37332,"Marc Stein",69,133,41,1
"3016",37335,"Lukas Kruse",72,350,34,1
"3017",37337,"Garry de Graef",65,82,11,1
"3018",37342,"Daniel Brinkmann",67,126,8,1
"3019",37350,"Pablo Caceres",72,57,30,2
"3020",37354,"Christian Weber",70,132,1,1
"3021",37357,"Fabian Johnson",78,129,126,1
"3022",37359,"Markus Thorandt",69,128,29,1
"3023",37366,"Lionel Djebi-Zadi",64,129,15,1
"3024",37367,"Jerome Colinet",61,55,2,1
"3025",37369,"Andrew Sinkala",66,136,5,1
"3026",37373,"Lars Bender",82,127,140,1
"3027",37374,"Sven Bender",82,136,128,1
"3028",37376,"Jean-Francois Kornetzky",64,316,1,1
"3029",37377,"Markus Miller",80,396,33,1
"3030",37379,"Florian Dick",69,134,59,1
"3031",37380,"Mario Eggimann",78,123,71,1
"3032",37381,"Christian Eichner",75,145,96,1
"3033",37383,"Martin Stoll",71,98,39,2
"3034",37384,"Godfried Aduobe",71,139,17,1
"3035",37385,"Giovanni Federico",75,135,13,1
"3036",37387,"Michael Mutzel",73,155,23,1
"3037",37388,"Timo Staffeldt",66,131,5,1
"3038",37389,"Sebastian Freis",72,123,95,1
"3039",37390,"Edmond Kapllani",71,123,6,1
"3040",37401,"Khalid Boulahrouz",83,139,74,3
"3041",37408,"Igor Gabilondo",76,152,45,1
"3042",37410,"Javier Martinez",85,141,174,2
"3043",37411,"Jose Manuel Jurado",80,156,119,3
"3044",37412,"Sergio Aguero",88,158,221,2
"3045",37413,"Giourkas Seitaridis",77,150,10,1
"3046",37416,"Diego Rivas",74,157,31,1
"3047",37417,"Fabio Felicio",70,142,4,1
"3048",37419,"Juanito",73,150,62,1
"3049",37421,"Claudio Bravo",83,416,212,1
"3050",37422,"Abella Perez Damia",74,141,127,1
"3051",37423,"Hipolito Poli",71,155,16,1
"3052",37425,"Francisco Maldonado",70,137,15,1
"3053",37426,"Fernando Vega",69,141,31,1
"3054",37427,"Mario Alvarez",76,138,74,1
"3055",37428,"Gabriel Tamas",75,135,36,1
"3056",37429,"Nene",83,156,144,2
"3057",37433,"Antonio Guayre",78,136,2,1
"3058",37434,"Iago Bouzon",79,101,31,1
"3059",37435,"Diego Rodolfo Placente",73,133,9,1
"3060",37436,"Santi Cazorla",85,154,229,2
"3061",37439,"Dudu Aouate",78,389,159,1
"3062",37440,"Cesar Arzo",76,155,95,2
"3063",37441,"Joan Verdu",80,161,194,2
"3064",37442,"Alvaro Arbeloa",82,148,158,2
"3065",37443,"Sergio Rodri",72,141,14,1
"3066",37445,"Cristian Hidalgo",72,147,5,1
"3067",37446,"Ivan Sanchez Riki",78,136,79,1
"3068",37447,"Pablo Alvarez",73,149,34,1
"3069",37448,"Jesus Vazquez",76,144,30,1
"3070",37449,"Juan Rodriguez",77,148,186,1
"3071",37450,"Duda",79,154,142,1
"3072",37451,"Alberto Lopo",80,139,169,1
"3073",37452,"Rodolfo Bodipo Diaz",77,133,20,1
"3074",37455,"Francisco Rufete",77,155,11,1
"3075",37456,"David Cobeno",75,378,28,1
"3076",37457,"Francesco Tavano",79,138,33,1
"3077",37459,"David Silva",88,158,217,2
"3078",37461,"Jaime Gavilan",82,150,87,1
"3079",37466,"Anthony Le Tallec",75,130,101,1
"3080",37468,"Lucas Matias Licht",76,117,28,1
"3081",37469,"Juan Albin",78,145,44,1
"3082",37470,"David Cortes",75,141,92,1
"3083",37471,"Francisco Javier Casquero",77,162,90,1
"3084",37473,"Cosmin Contra",76,139,13,1
"3085",37474,"Manu del Moral",78,134,143,1
"3086",37475,"Jose Enrique",80,151,126,1
"3087",37477,"Nihat Kahveci",82,141,8,1
"3088",37478,"Robert Pires",84,47,39,2
"3089",37479,"Alexis",80,138,173,1
"3090",37480,"Cani",79,139,136,1
"3091",37482,"Gerard Pique",88,162,209,1
"3092",37483,"Albert Meyong Ze",79,135,57,1
"3093",37484,"Juanfran Garcia",74,149,149,1
"3094",37488,"Manolo Gaspar,28",71,142,28,1
"3095",37489,"Nino",77,132,86,1
"3096",37491,"Fernando Varela",76,148,42,1
"3097",37492,"Jordi Lopez Felpeto",73,158,15,1
"3098",37496,"Ariza Makukula",75,115,6,2
"3099",37497,"Javier Portillo",80,132,17,1
"3100",37498,"David Generelo",73,141,1,1
"3101",37499,"Antonio Filippini",73,114,31,1
"3102",37503,"Albano Benjamin Bizzarri",80,402,108,1
"3103",37506,"Roberto Soldado",84,129,193,2
"3104",37507,"Hector Font",78,152,8,1
"3105",37508,"Massimo Paci",72,111,82,1
"3106",37510,"Momo",75,139,37,1
"3107",37511,"Juan Jesus Calatayud",76,377,38,1
"3108",37512,"Gonzalo Colsa",79,152,98,1
"3109",37515,"Aleksandar Lukovic",78,151,53,1
"3110",37520,"Michele Paolucci",74,99,23,1
"3111",37521,"Stefano Guberti",77,137,45,1
"3112",37522,"Simone Pesce",70,142,20,1
"3113",37523,"Viktor Boudianski",73,156,1,1
"3114",37525,"Paolo Zanetti",77,150,18,1
"3115",37526,"Salvatore Bocchetti",79,147,58,1
"3116",37529,"Marcus Andreasson",63,117,2,1
"3117",37532,"Henning Hauger",75,155,1,1
"3118",37537,"Luigi Giorgi",72,105,54,1
"3119",37541,"Daniele Galloppa",77,155,115,1
"3120",37545,"David Pizarro",82,151,149,2
"3121",37548,"Carlos Martins",79,151,96,2
"3122",37549,"Joao Moutinho",84,150,210,2
"3123",37550,"Hugo Almeida",79,127,52,2
"3124",37552,"Kevin Phillips",81,129,7,1
"3125",37553,"Jean-Alain Boumsong",77,152,47,1
"3126",37554,"Guillaume Hoarau",79,120,139,2
"3127",37558,"Dimitar Rangelov",74,127,72,2
"3128",37560,"Benoit Lesoimier",72,147,77,1
"3129",37567,"Johan Cavalli",71,141,75,1
"3130",37571,"Mohamed Chakouri",61,126,26,1
"3131",37576,"Javier Saviola",81,140,84,3
"3132",37577,"Walid Regragui",67,144,15,1
"3133",37579,"Tono",79,387,175,1
"3134",37580,"Javier Balboa",74,150,53,1
"3135",37581,"Ezequiel Garay",83,132,125,2
"3136",37597,"Pedro Lopez",75,145,147,1
"3137",37604,"Fernando Amorebieta",81,143,135,2
"3138",37605,"Joseba Garmendia",69,136,5,1
"3139",37622,"Mane",76,141,140,1
"3140",37623,"Roberto",80,401,113,2
"3141",37631,"Mario Suarez",80,157,150,3
"3142",37643,"Oleguer",83,141,18,1
"3143",37645,"Andrea Orlandi",71,131,2,1
"3144",37651,"Ludovic Sylvestre",70,145,6,1
"3145",37653,"Oriol Riera",73,110,60,1
"3146",37654,"Paco Montanes",75,62,51,1
"3147",37656,"Ruben",75,379,110,1
"3148",37657,"Izidoro Gomez",68,66,11,2
"3149",37666,"Juande",69,148,15,2
"3150",37667,"Melli",74,143,64,2
"3151",37672,"Victoriano Rivas Nano",74,140,52,1
"3152",37678,"Tobias Sippel",74,368,38,1
"3153",37681,"Josh Simpson",74,147,7,1
"3154",37684,"Daniel de Ridder",73,139,55,3
"3155",37718,"Sergio Fernandez",75,129,81,1
"3156",37721,"Roberto Sousa",71,144,84,1
"3157",37731,"Florian Heller",69,132,33,1
"3158",37733,"Marco Kurth",64,126,8,1
"3159",37753,"Francis Dickoh",69,128,50,3
"3160",37754,"Carlos Diogo",76,137,46,1
"3161",37755,"Stephen Dobbie",71,120,3,1
"3162",37756,"Johan Audel",78,123,73,1
"3163",37760,"Nikos Liberopoulos",76,147,37,1
"3164",37762,"Jan Vertonghen",82,159,216,2
"3165",37764,"Andre Ooijer",80,126,62,2
"3166",37767,"Giuseppe Sculli",78,142,106,1
"3167",37768,"Ciro Capuano",73,156,89,1
"3168",37770,"Kasper Schmeichel",78,399,62,1
"3169",37774,"Gary Harkins",69,78,107,1
"3170",37779,"Lewis Grabban",69,115,7,1
"3171",37780,"Darren Randolph",73,369,117,2
"3172",37783,"Edu",74,134,29,1
"3173",37787,"Joris Mathijsen",80,142,169,3
"3174",37789,"Robbert Schilder",73,139,186,1
"3175",37791,"Mathieu Berson",72,146,22,1
"3176",37793,"Antonio Tomas",74,141,61,1
"3177",37798,"Jan Vennegoor of Hesselink",85,136,32,2
"3178",37799,"Obafemi Martins",83,128,49,3
"3179",37804,"Nicolas Anelka",85,118,105,1
"3180",37806,"Gil Vermouth",70,40,15,1
"3181",37811,"Marco Ritzberger",53,116,13,1
"3182",37823,"Enar Jaeaeger",66,137,2,1
"3183",37824,"Joaquin",88,166,167,2
"3184",37839,"Bart Deelkens",64,319,22,1
"3185",37841,"Marc Hendrikx",61,51,13,1
"3186",37844,"Vilmos Vanczak",68,131,199,1
"3187",37845,"Xisco",75,121,16,2
"3188",37846,"Asanda Sishuba",64,126,6,1
"3189",37854,"Frank Boeckx",68,347,24,1
"3190",37856,"Henri Munyaneza",63,117,2,1
"3191",37858,"Jeroen Simaeys",72,134,70,1
"3192",37861,"Landry Mulemo",67,133,63,1
"3193",37865,"Nicky Hayen",63,58,8,1
"3194",37866,"Peter Delorge",65,130,67,1
"3195",37868,"Simon Mignolet",82,399,223,2
"3196",37871,"Jonathan Soriano",78,131,1,1
"3197",37879,"Marc Torrejon Moya",76,146,111,2
"3198",37886,"Karel D'Haene",69,145,128,1
"3199",37887,"Loris Reina",65,127,15,1
"3200",37889,"Bart Buysse",68,145,87,2
"3201",37893,"Ludwig van Nieuwenhuyze",66,144,46,1
"3202",37900,"Sammy Bossuyt",72,352,179,1
"3203",37902,"Stijn Meert",66,149,13,1
"3204",37903,"Stijn Minne",65,138,45,1
"3205",37909,"Tony Sergeant",68,148,23,1
"3206",37916,"Miguel Robuste",70,139,4,1
"3207",37920,"Albert Riera",82,147,33,1
"3208",37937,"Davino Verhulst",70,354,100,2
"3209",37943,"Kristof Lardenoit",63,57,17,1
"3210",37944,"Laurent Macquet",68,145,6,1
"3211",37945,"Mahamadou Dissa",63,115,30,1
"3212",37947,"Sekou Ouattara",55,118,1,1
"3213",37950,"Gervinho",84,128,183,3
"3214",37952,"Dieter van Tornhout",64,49,7,2
"3215",37953,"Gunther Vanaudenaerde",65,127,78,1
"3216",37957,"Sergiy Serebrennikov",69,145,32,1
"3217",37963,"Jorn Vermeulen",64,140,36,1
"3218",37965,"Birger Maertens",71,142,98,2
"3219",37967,"Daniel Chavez",67,122,13,1
"3220",37968,"Elrio van Heerden",70,132,12,1
"3221",37970,"Manuel Lara Martinez,26",71,152,26,1
"3222",37971,"Glenn Verbauwhede",68,348,63,1
"3223",37972,"Gregory Dufer",68,152,39,1
"3224",37976,"Jason Vandelannoite",66,127,9,1
"3225",37978,"Jeanvion Yulu-Matondo",71,122,17,2
"3226",37979,"Jonathan Blondel",73,138,60,1
"3227",37981,"Kevin Roelandts",69,143,43,1
"3228",37983,"Koen Daerden",74,152,39,1
"3229",37984,"Mannaseh Ishiaku",73,119,14,2
"3230",37986,"Mustapha Diallo",71,56,55,1
"3231",37988,"Philippe Clement",76,141,55,1
"3232",37990,"Stijn Stijnen",73,361,81,1
"3233",37992,"Timothy Dreesen",69,106,3,1
"3234",37993,"Yves Lenaerts",65,324,10,1
"3235",37996,"Mustapha Riga",75,151,2,1
"3236",38004,"Carmelo Gonzalez",74,142,51,1
"3237",38008,"Txomin Nagore",72,150,33,1
"3238",38025,"Nacho Perez",75,150,94,1
"3239",38035,"Fernandez Aitor Tornavaca,29",77,147,29,1
"3240",38036,"Rafael Barber",71,141,20,1
"3241",38044,"Ikechukwu Uche",81,119,98,1
"3242",38060,"Edgar Alvarez",77,165,59,1
"3243",38064,"Francisco Molinero",73,98,15,1
"3244",38065,"Jose Antonio Garcia Calvo",76,141,19,1
"3245",38066,"Jeff Strasser",73,129,3,1
"3246",38067,"Chris Gunter",73,138,22,1
"3247",38071,"Kevin Kyle",72,122,56,1
"3248",38075,"Dermot McCaffrey",63,38,1,1
"3249",38076,"Hamed Namouchi",63,121,4,2
"3250",38077,"Sam Parkin",70,103,30,1
"3251",38084,"Mateja Kezman",83,129,9,1
"3252",38092,"Mark Stewart",62,73,18,1
"3253",38098,"Andre-Pierre Gignac",82,155,188,1
"3254",38100,"Anilton",66,37,33,1
"3255",38103,"Edwin de Graaf",69,130,73,2
"3256",38108,"Habib Bamogo",74,96,34,1
"3257",38111,"Jeremy Henin",67,126,15,1
"3258",38113,"Claudio Lito",71,124,41,1
"3259",38118,"Nicolas Andres Cordova",75,166,17,1
"3260",38122,"Adriano Russo",68,50,9,1
"3261",38131,"Alejandro Alfaro",75,154,69,1
"3262",38136,"Carlos Reina Aranda",74,125,77,1
"3263",38138,"David Prieto",69,131,33,1
"3264",38139,"Diego Capel",81,152,117,3
"3265",38148,"Jose Angel Crespo",70,130,65,3
"3266",38151,"Lolo",73,136,106,1
"3267",38160,"Marti Soler",75,153,134,1
"3268",38162,"Alves Justino Jorge Luiz,28",70,54,28,1
"3269",38167,"Thomas Kleine",74,130,24,1
"3270",38170,"Andre Mijatovic",73,118,35,1
"3271",38178,"Juri Judt",70,146,33,1
"3272",38181,"Stephan Schrock",72,137,13,1
"3273",38182,"Torsten Oehrl",68,117,29,1
"3274",38183,"Christian Timm",72,127,9,1
"3275",38186,"Dejan Kelhar",63,119,37,2
"3276",38188,"Martin Lanig",74,152,86,1
"3277",38190,"Stefan Reisinger",72,114,32,1
"3278",38206,"Alexander Iashvili",75,128,13,1
"3279",38212,"Boubacar Diarra",66,128,10,1
"3280",38213,"Andreas Ibertsberger",72,128,65,1
"3281",38215,"Youssef Wasef Mohamad",77,125,89,1
"3282",38216,"Jonathan Pitroipa",78,130,124,2
"3283",38217,"Wilfried Sanou",68,67,6,1
"3284",38229,"Bryan Ruiz",82,181,167,4
"3285",38230,"Apoula Edima Edel",76,375,45,1
"3286",38231,"Ernest Webnje Nfor",69,142,98,1
"3287",38233,"Randall Azofeifa",69,145,31,1
"3288",38239,"Ricardo Quaresma",86,151,41,3
"3289",38241,"Helder Barbosa",78,148,85,2
"3290",38243,"David Odonkor",70,121,1,1
"3291",38244,"Mark van Bommel",84,162,129,3
"3292",38246,"Christophe Gregoire",71,105,30,2
"3293",38247,"Damir Mirvic",62,118,34,1
"3294",38248,"Dario Smoje",72,144,2,1
"3295",38249,"Davy De Beule",71,140,89,2
"3296",38251,"Dominic Foley",69,136,33,1
"3297",38252,"Frederic Herpoel",68,341,7,1
"3298",38253,"Guillaume Gillet",76,138,195,2
"3299",38254,"Jean Beausejour",75,134,57,1
"3300",38255,"Kenny Thompson",66,129,66,1
"3301",38257,"Nebojsa Pavlovic",69,126,143,1
"3302",38262,"Steve De Ridder",70,63,82,2
"3303",38263,"Aristide Bance",75,40,32,1
"3304",38273,"Hassan El Mouataz",65,128,48,1
"3305",38285,"Benjamin De Wilde",53,108,3,1
"3306",38289,"Jugoslav Lazic",67,326,38,1
"3307",38290,"Killan Overmeire",73,140,173,1
"3308",38292,"Olivier Doll",68,119,34,1
"3309",38293,"Joao Carlos",73,141,57,1
"3310",38295,"Mady Saidou Panandetiguiri",65,134,20,1
"3311",38312,"Chemcedine El Araichi",64,127,19,1
"3312",38318,"Jurgen Sierens",64,311,39,1
"3313",38320,"Kevin Oris",70,38,3,1
"3314",38322,"Martijn Monteyne",65,144,124,2
"3315",38323,"Maxime Annys",65,61,59,1
"3316",38327,"Wouter Biebauw",68,339,59,1
"3317",38332,"Emanuel Sarki",63,94,30,2
"3318",38336,"Nabil Dirar",75,131,100,2
"3319",38337,"Stef Wils",71,128,103,1
"3320",38339,"Wouter Corstjens",64,123,86,1
"3321",38341,"Yves De Winter",68,339,94,2
"3322",38342,"Bernt Evens",65,132,117,1
"3323",38343,"Jef Delen",67,140,72,1
"3324",38347,"Marc Wagemakers",63,135,48,1
"3325",38348,"Michael Modubi",64,139,13,1
"3326",38349,"Nico van Kerckhoven",73,137,32,1
"3327",38353,"Tom van Imschoot",65,61,24,1
"3328",38354,"Wim Mennes",66,132,81,1
"3329",38357,"Oleg Iachtchouk",70,141,80,1
"3330",38360,"Laurent Delorge",68,152,73,1
"3331",38362,"Ariel Ibagaza",83,167,33,1
"3332",38363,"Roland Lamah",75,139,74,3
"3333",38364,"Sami Allagui",75,123,63,1
"3334",38365,"Sebastien Siani",70,45,64,1
"3335",38366,"Vadis Odjidja-Ofoe",74,150,100,2
"3336",38367,"Andrija Delibasic",72,141,16,1
"3337",38368,"Anthony Vanden Borre",73,143,59,3
"3338",38369,"Dieumerci Mbokani",79,126,88,4
"3339",38371,"Bart Goor",77,148,62,1
"3340",38372,"Yoshito Okubo",71,146,1,1
"3341",38373,"Cheik Tiote",82,137,148,2
"3342",38378,"Jonathan Legear",73,128,37,1
"3343",38379,"Braulio",75,120,12,1
"3344",38380,"Mark de Man",68,142,5,2
"3345",38382,"Mohammed Tchite",77,126,100,2
"3346",38383,"Mbark Boussoufa",82,162,61,1
"3347",38385,"Nicolas Pareja",79,144,110,1
"3348",38388,"Olivier Deschacht",73,130,137,1
"3349",38389,"Roland Juhasz",75,143,92,1
"3350",38391,"Silvio Proto",75,373,184,1
"3351",38393,"Lucas Biglia",82,146,178,2
"3352",38395,"Alberto Cifuentes",71,354,15,1
"3353",38398,"Juan Arango",79,148,188,2
"3354",38403,"Jorge Lopez",79,155,35,2
"3355",38406,"Rafita",68,147,24,1
"3356",38410,"Gerald Forschelet",58,124,3,1
"3357",38417,"Ibrahima Diallo",61,59,21,1
"3358",38419,"Mahamadou Habib Habibou",71,105,75,2
"3359",38423,"Abdelmajid Oulmers",70,129,32,1
"3360",38424,"Juanfran",81,148,250,1
"3361",38427,"Jordi Codina",76,384,64,1
"3362",38431,"Borja Fernandez",75,148,110,1
"3363",38432,"Dante",84,153,191,1
"3364",38433,"Borja Valero",83,158,257,3
"3365",38434,"Damien Lahaye",58,290,7,1
"3366",38435,"Fabien Camus",74,149,105,2
"3367",38439,"Gregory Christ",66,141,43,1
"3368",38440,"Joseph Akpala",72,117,69,2
"3369",38441,"Laurent Ciman",77,127,123,1
"3370",38449,"Miguel Pallardo",74,138,32,2
"3371",38451,"Juanlu",72,145,31,1
"3372",38458,"Gonzalo Rodriguez",82,142,223,2
"3373",38460,"Diego Forlan",87,137,98,2
"3374",38464,"Quique Alvarez",78,143,1,1
"3375",38467,"Mariano Damian Barbosa",75,380,3,1
"3376",38468,"David Fuster Torrijos",75,148,11,1
"3377",38469,"Verza",76,163,90,1
"3378",38471,"Manuel Victor",76,153,21,1
"3379",38475,"Francisco Farinos",75,151,29,1
"3380",38479,"Javier Calleja",73,164,41,1
"3381",38484,"Juan Carlos",71,355,7,1
"3382",38489,"Xisco Nadal",68,123,12,1
"3383",38490,"Christian Vieri",84,113,3,1
"3384",38491,"Mido",77,116,21,2
"3385",38492,"Maniche",84,153,56,3
"3386",38495,"Andrius Velicka",74,121,7,1
"3387",38497,"Jim Hamilton",60,132,13,1
"3388",38502,"Marcelinho",71,40,13,1
"3389",38504,"Andre Bikey",74,144,26,1
"3390",38507,"Nano",75,139,16,1
"3391",38520,"Sergio Sanchez",71,358,7,1
"3392",38521,"Nacho Monreal",80,131,216,2
"3393",38526,"Gorka Brit",72,139,11,1
"3394",38534,"Javier Flano",71,138,6,1
"3395",38536,"Enaut Zubikarai",71,353,30,2
"3396",38539,"Nestor Susaeta",68,142,4,1
"3397",38540,"Gorka Elustondo",75,149,61,1
"3398",38546,"Gorka Larrea Garcia",66,152,2,1
"3399",38550,"Jose Javier Barkero",78,156,89,1
"3400",38551,"Joseba Llorente",81,143,74,1
"3401",38559,"Mikel Saizar",67,336,6,1
"3402",38561,"Sergio Boris",72,138,29,1
"3403",38567,"Nikola Zigic",80,151,37,2
"3404",38573,"Angel Lafita",78,149,156,1
"3405",38575,"Jose Movilla",78,158,59,1
"3406",38576,"Alberto Zapater",75,149,35,2
"3407",38577,"Ewerthon",79,133,1,1
"3408",38578,"Sergio Garcia",79,152,160,1
"3409",38581,"Corona",75,160,85,1
"3410",38599,"Benjamin Baltes",62,45,5,1
"3411",38601,"Theofanis Gekas",78,144,60,3
"3412",38604,"Przemyslaw Trytko",61,116,57,1
"3413",38606,"Jonathan Santana",76,163,5,1
"3414",38607,"Domingos Alexandre Martins da Costa Alex",70,130,93,1
"3415",38608,"Junior Agogo",64,78,9,1
"3416",38609,"Stiliyan Petrov",85,159,122,1
"3417",38612,"Adil Ramzi",67,47,37,1
"3418",38614,"Anthony Stokes",77,119,146,1
"3419",38617,"Adam Federici",73,371,27,1
"3420",38618,"Marcel Seip",66,136,31,1
"3421",38625,"Arnaud Buhler",65,133,130,1
"3422",38626,"Frederic Page",60,131,103,1
"3423",38628,"Sven Neuhaus",67,327,2,1
"3424",38647,"Stefan Aigner",77,123,108,1
"3425",38668,"Philipp Heerwagen",71,348,33,1
"3426",38672,"Stefan Buck",66,117,3,1
"3427",38697,"Jonathan Woodgate",82,123,53,1
"3428",38699,"Giuseppe Rossi",85,138,137,2
"3429",38700,"Florent Sinama-Pongolle",83,137,51,4
"3430",38701,"Manuel Fernandes",80,146,33,1
"3431",38703,"Souleymane Diawara",82,143,161,1
"3432",38704,"Tommy Smith",73,119,16,1
"3433",38711,"Keith Andrews",74,144,59,1
"3434",38717,"Mirko Vucinic",84,126,132,1
"3435",38719,"Rodrigo Defendi",73,102,30,1
"3436",38722,"Johann Vogel",73,113,3,1
"3437",38725,"Sebastian Schindzielorz",70,126,4,1
"3438",38727,"Giorgi Popkhadze",65,59,22,1
"3439",38728,"Richard Socrier",71,111,11,1
"3440",38729,"Leandro Cufre",74,52,18,2
"3441",38731,"Nathan Doyle",66,130,2,1
"3442",38732,"Hermanni Vuorinen",63,51,8,1
"3443",38746,"Sebastian Eguren",77,138,76,1
"3444",38751,"Ricardo Oliveira",83,98,15,1
"3445",38755,"Ricardo Fuller",75,126,59,1
"3446",38759,"Daniel Graham",76,107,76,1
"3447",38761,"Derek Young",66,120,53,1
"3448",38762,"Cristiano Doni",79,151,52,1
"3449",38763,"Calum Elliot",66,114,26,1
"3450",38773,"Danijel Ljuboja",77,134,106,2
"3451",38777,"Jordan Remacle",70,46,86,1
"3452",38778,"Oleksandr Iakovenko",71,135,69,3
"3453",38780,"Goran Ljubojevic",71,46,1,1
"3454",38782,"Jelle Vossen",76,127,103,1
"3455",38784,"Wim De Decker",66,128,93,1
"3456",38785,"Eric Matoukou",67,111,50,1
"3457",38786,"Faris Haroun",72,143,70,1
"3458",38788,"Gonzague Vandooren",64,131,35,1
"3459",38789,"Hans Cornelis",71,154,117,1
"3460",38791,"Kenneth van Goethem",64,47,36,1
"3461",38792,"Kevin Vandenbergh",73,135,45,2
"3462",38793,"Logan Bailly",76,380,102,3
"3463",38794,"Marvin Ogunjimi",73,122,57,2
"3464",38795,"Sebastien Pocognoli",75,148,118,4
"3465",38797,"Sinan Bolat",76,384,78,1
"3466",38798,"Thomas Chatelle",72,144,38,2
"3467",38799,"Tom Soetaers",71,140,4,1
"3468",38800,"Tomislav Mikulic",68,132,89,2
"3469",38801,"Wouter Vrancken",68,132,12,1
"3470",38802,"Steed Malbranque",79,144,152,2
"3471",38804,"dos Santos Fabio Junior",70,120,28,1
"3472",38805,"Stephan Andersen",75,365,56,3
"3473",38807,"James Milner",82,150,187,1
"3474",38810,"Angelos Charisteas",78,130,12,2
"3475",38812,"Liam Miller",73,136,63,2
"3476",38815,"Jan Kromkamp",73,140,4,1
"3477",38816,"Kevin Kilbane",78,138,33,1
"3478",38817,"Carlos Tevez",88,149,174,2
"3479",38818,"Javier Mascherano",86,164,212,2
"3480",38820,"Niko Kranjcar",81,148,61,1
"3481",38821,"Jose Antonio Reyes",85,151,152,2
"3482",38822,"Julio Baptista",82,155,52,2
"3483",38824,"Pascal Cygan",76,135,3,1
"3484",38827,"Amauri",85,151,127,1
"3485",38828,"Ervin Skela,30",72,146,33,2
"3486",38831,"Wayne Routledge",76,124,138,1
"3487",38834,"Ashley Cole",85,155,184,2
"3488",38835,"William Gallas",85,132,106,1
"3489",38836,"Pascal Chimbonda",80,148,39,1
"3490",38837,"DaMarcus Beasley",80,149,12,1
"3491",38842,"Arthur Boka",77,132,129,2
"3492",38843,"Ze Roberto",90,157,81,1
"3493",38848,"Milivoje Novakovic",79,128,98,1
"3494",38856,"Chris Eagles",74,136,46,1
"3495",38857,"Jason Euell",71,148,1,1
"3496",38863,"Junichi Inamoto,20",72,143,20,2
"3497",38865,"Colin Kazim-Richards",77,145,43,3
"3498",38866,"Paul Lawson",64,58,28,1
"3499",38880,"Ross Wallace",72,151,1,1
"3500",38886,"Miguel Angel de las Cuevas",77,145,133,1
"3501",38887,"Carlos Acuna",72,127,3,1
"3502",38888,"Cesar Peixoto",75,149,82,1
"3503",38889,"Juanma",75,133,22,1
"3504",38890,"Pablo Amo",73,134,9,1
"3505",38899,"Robert Huth",80,131,215,1
"3506",38900,"Shefki Kuqi",76,99,1,1
"3507",38906,"Nicolas Timmermans",64,47,50,1
"3508",38907,"Nicki Bille Nielsen",70,129,16,3
"3509",38913,"Orlando Engelaar",78,147,81,2
"3510",38915,"Dragan Mrdja",72,58,25,1
"3511",38920,"Cyril Thereau",78,136,199,2
"3512",38922,"Lionel Scaloni",75,151,49,2
"3513",38932,"Mariano Gonzalez",78,153,24,1
"3514",38938,"Paul Constantin Codrea",75,155,52,1
"3515",38943,"Marco Di Loreto",78,150,17,1
"3516",38945,"Mario Carevic",68,147,48,1
"3517",38947,"Mustapha Jarju Alasan",68,56,42,1
"3518",38951,"Issiar Dia",73,138,52,1
"3519",38952,"Damian Macaluso Rojas",67,115,37,1
"3520",38953,"Nathan Goris",61,305,1,1
"3521",38956,"Seth De Witte",73,53,98,1
"3522",38962,"Sven van der Jeugt",59,295,19,1
"3523",38966,"Lee Miller",75,148,61,1
"3524",38969,"Yoni Buyens",71,126,120,1
"3525",38971,"Marko Muslin",61,42,17,1
"3526",38979,"Danny Buijs",67,145,58,2
"3527",38994,"Rafael",80,62,114,2
"3528",38999,"Euzebiusz Smolarek",76,134,32,3
"3529",39000,"Martin Amedick",76,134,36,1
"3530",39022,"Oliver Fink",70,138,21,1
"3531",39027,"Vincent Kompany",86,152,213,1
"3532",39032,"Sotirios Kyrgiakos",80,140,33,2
"3533",39045,"Szabolcs Huszti",78,156,80,1
"3534",39054,"Ismael Bouzid",70,120,61,1
"3535",39066,"Roberto Damian Colautti",73,131,25,1
"3536",39069,"Lukasz Gargula",74,162,84,1
"3537",39070,"Arkadiusz Glowacki",72,136,133,1
"3538",39073,"Geovanni",78,158,48,1
"3539",39079,"Gary Miller",63,57,59,1
"3540",39081,"Philip Haglund",69,133,13,1
"3541",39091,"Goran Popov",69,92,45,2
"3542",39102,"Ivan Trickovski",69,42,11,2
"3543",39105,"Paulo Machado",75,145,103,1
